"","G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20","G21","G22","G23","G24","G25","G26","G27","G28","G29","G30","G31","G32","G33","G34","G35","G36","G37","G38","G39","G40","G41","G42","G43","G44","G45","G46","G47","G48","G49","G50","G51","G52","G53","G54","G55","G56","G57","G58","G59","G60","G61","G62","G63","G64","G65","G66","G67","G68","G69","G70","G71","G72","G73","G74","G75","G76","G77","G78","G79","G80","G81","G82","G83","G84","G85","G86","G87","G88","G89","G90","G91","G92","G93","G94","G95","G96","G97","G98","G99","G100"
"G38",6.71558501103378e-06,2.10143996101058e-06,3.49000383068957e-07,6.92868677045371e-06,3.97867802729257e-07,2.10891854401233e-06,2.46257598424844e-05,8.10566174370668e-07,9.2085841968351e-05,6.50787648371343e-07,3.50363984000034e-05,2.94417807181386e-05,3.00670848509957e-05,1.28291523002607e-07,3.30497176252337e-07,1.1657984040138e-05,9.32456748663255e-05,1.09685491707531e-05,1.01025479582439e-05,1.13335582272724e-07,1.25269013790263e-08,9.90510416600843e-06,4.33363009136542e-08,4.88058614623182e-07,1.21128929844636e-05,3.75781842252309e-06,1.98881344527504e-06,2.34359211010772e-07,0,1.09770070512162e-06,7.38575776570364e-07,1.14061811258784e-07,5.40759513555974e-07,1.63399594038994e-06,1.33072285295075e-06,6.90134849744167e-07,1.10671359388062e-06,0,8.98737342561999e-05,1.24226280847734e-07,2.89014273691097e-07,2.24914960159854e-07,5.93975001548502e-07,8.86919971629147e-07,4.88661259102115e-07,1.47134853548744e-05,7.87120737220732e-06,3.83087648548167e-06,9.00575354061106e-06,7.45146645263317e-06,4.1624120754552e-06,1.55363627184522e-05,4.95895898981567e-06,4.6078609237453e-06,1.73429184173957e-06,7.26055636336482e-06,4.10798210146045e-06,2.92367659746709e-05,2.20623905774716e-07,4.6980132339107e-06,6.54274178074552e-08,7.9359537016524e-07,2.89404694224322e-07,1.08139603989906e-05,6.27297707133782e-06,1.05309673135343e-06,9.97403911555214e-06,1.40918551665919e-07,2.32136380550026e-06,2.77603525804415e-09,3.972996579161e-07,3.96554781802475e-08,2.46785701595907e-07,1.29026652542514e-08,7.42962454935211e-08,1.82062318301674e-07,1.3633417443032e-07,0,3.17770128464188e-07,8.76784314454704e-08,4.62600840600464e-05,1.31144300772916e-06,2.31157221397025e-05,6.19340691986172e-05,9.14894666790658e-05,1.23166589212748e-06,8.50193726797665e-05,6.64231772220462e-05,1.45286454866156e-07,2.54524916563747e-07,1.55947602107567e-07,2.40564599860041e-06,0,1.70914774984561e-06,6.54164532470229e-06,6.4905315311392e-06,5.5975069112849e-06,1.4817778833283e-06,4.31719057246425e-06,2.84610398389945e-06
"G39",3.10800691712121e-07,3.04071232000638e-06,7.42623539849455e-06,5.48933010384479e-06,3.92552383332006e-06,1.06101513158217e-06,3.56932839229798e-06,4.2806810684955e-07,6.53784596774931e-05,1.81249518634762e-06,2.20915245952887e-05,2.53298882554447e-05,2.48515486703974e-05,3.77094671894404e-06,2.62077115128001e-06,2.12566062471065e-06,1.61412401288721e-05,1.27211908105005e-06,1.02077612009802e-05,4.62452483604743e-07,4.24649886869344e-08,5.80772905582049e-07,1.61788983291553e-06,1.6166955134891e-07,7.11153779360375e-06,8.07876905861871e-07,2.50121190950617e-06,1.0038259237953e-05,6.223072743291e-08,9.41190489144861e-06,2.08682793947616e-07,1.43389787924544e-08,2.2390713205239e-07,1.50806334322585e-07,1.08547660424436e-06,9.67651764451507e-07,1.50270017132561e-07,5.66362430951275e-05,0,1.75036342522077e-06,1.31091367325605e-06,1.84759352392419e-05,2.05859551705302e-06,7.07897414998702e-07,3.61471181259789e-06,1.38219374650135e-05,7.18932669815797e-08,1.21558067904556e-07,2.95261890438439e-06,1.57563013689352e-06,1.10614953317659e-06,2.68511255545862e-07,2.99581798140739e-06,4.8155191811255e-07,7.9423305231059e-07,5.23318514195281e-07,5.89851123315e-06,1.87249279531116e-05,4.93785243413409e-07,1.49461569231391e-06,0,1.46005241271686e-06,5.59397637938929e-07,1.3707025173863e-07,4.08779086233457e-06,5.53177418596681e-07,7.30866909211798e-07,6.40245120172045e-08,1.22603186381286e-06,9.62950775005696e-10,1.4157733311561e-07,5.36239913966194e-08,9.65203990401271e-08,2.18113733936452e-08,4.08449083417714e-06,4.64585846195506e-07,6.82072238583846e-08,4.35257340655933e-08,1.34313053764037e-07,3.71494876452817e-08,1.1955648066413e-06,1.79719513235155e-07,1.15123236828907e-05,5.04193399891729e-05,4.66328523709309e-05,8.85282052948414e-07,6.0545959091497e-05,4.03603216407191e-05,1.18543595545386e-07,2.01796020819504e-06,3.48864225479579e-06,1.080617300558e-06,7.8196565327894e-07,6.90819481761983e-06,3.07958527988737e-06,9.55502326440981e-06,2.76079387046334e-05,7.43379171579334e-06,2.37892885716367e-06,9.1173496749208e-07
"G40",1.27891767002025e-05,3.16577113873493e-07,1.85400031334964e-07,1.1122560972515e-05,7.20146580667775e-06,1.14982818301519e-07,9.10591836860339e-07,1.32213106035828e-05,1.28973255130162e-06,4.24069791941789e-06,0,2.17103071731097e-05,3.88428726703463e-07,3.04042904392592e-07,7.89523466692314e-08,7.08890873173015e-07,1.13525331280465e-06,2.05628756561151e-06,6.23341779589217e-07,6.63106241116117e-09,7.40112623452864e-07,9.5554182570383e-08,2.15360811823262e-06,7.78597736919132e-07,4.72662650863315e-07,5.26644728224921e-06,1.18256271276034e-06,1.62922228877085e-06,2.46289729431218e-06,0.000154878905834895,1.52398507630243e-05,4.05711530426869e-07,2.62569232195066e-07,1.69097129029662e-06,9.27039293397211e-06,1.32013318201706e-06,2.0682481532389e-07,4.62472090459326e-07,3.25787007056474e-07,0,0.000329409449198451,1.60070235941266e-06,3.36015225696742e-06,1.44390001767313e-06,1.09868840867475e-05,5.1541913991186e-06,1.22492334721212e-06,1.10460106070866e-06,2.0004060501118e-06,1.72403054382098e-05,1.42408485829746e-05,1.42599930435964e-06,5.02353715002262e-06,2.98297865251225e-06,3.99696949180067e-06,1.76456179124832e-05,6.74887681816454e-06,1.74985383717011e-05,1.92616642183733e-06,1.62162971405222e-06,1.65340964428774e-07,3.28889666159403e-06,1.36291850680904e-07,7.56331436205242e-06,8.57053311599574e-05,7.80280795552275e-05,1.20746185277363e-06,6.25775961213165e-07,0,1.66577067097021e-06,5.2333837188581e-08,2.13863224804816e-09,1.16064742044925e-07,6.07162235448518e-07,0,1.06398831962049e-07,3.14419947383309e-07,3.65537904903278e-08,1.5510488165038e-07,0,4.93288635166337e-07,1.97024059982151e-06,8.2833540514553e-06,2.30742896540854e-06,1.34775238758963e-06,5.3747265587123e-06,7.66708823095635e-06,5.28324339835135e-07,2.93504443951316e-08,6.72180606611406e-06,2.29360276915066e-06,1.40270760643088e-06,7.14026828816943e-06,1.05187023640195e-05,1.42820462589394e-06,8.36730168778601e-06,5.69326570881789e-06,4.02164954009121e-05,1.85281213151571e-06,5.36635809076142e-07
"G41",1.27164926437721e-06,2.44660775296955e-06,5.76392288542733e-06,1.30973494220152e-06,7.5696540837689e-08,2.2990612115363e-08,7.51774479610302e-06,5.84227645879082e-07,3.1015225577548e-07,1.00726003070173e-06,1.48492325552016e-08,3.23426182615462e-07,6.08271547452179e-09,2.02005120625076e-07,0,1.88649364181951e-06,1.20037510353827e-07,6.24507616411487e-07,6.64949217406385e-08,0,9.43150531040395e-09,7.35453933494166e-07,0,6.8422304040453e-07,1.41493124060643e-07,1.25011241092392e-05,4.2460876713819e-05,1.01793708351746e-06,8.49147589145421e-08,5.85041452293297e-06,6.01258168862717e-06,6.33718474522199e-08,2.43255360629149e-07,2.01428530670712e-07,9.26742626210346e-05,6.42006680323247e-06,3.62272242937991e-06,2.80624920097926e-06,5.57808543265754e-08,0.000168137169164015,0,6.73526552969926e-05,2.71516581857677e-07,9.13881838702228e-07,1.44477789124584e-06,2.07297853942423e-06,5.3357401509716e-06,1.73153388968708e-07,2.79963007966156e-06,8.30169882870808e-07,9.77959518671221e-07,4.64780425409994e-07,2.05208198254546e-05,2.02995789367942e-06,3.25744645181838e-06,5.07008377994962e-08,3.08794444513122e-07,7.57387167090872e-07,7.74635771963114e-07,1.92341376610661e-06,1.24908360229042e-08,1.24736014017073e-05,2.21511473834183e-06,2.70430312496244e-07,1.02982285476105e-05,9.91811726344562e-06,2.66956368047641e-07,2.44155564633359e-06,1.30079686182006e-06,1.68383498365931e-06,1.16216355083632e-06,2.35242112979259e-09,0,8.7324886347776e-08,2.44283111926162e-07,2.44312266204142e-06,1.42855080895925e-08,2.36018458733072e-08,3.93456972714635e-08,1.7415415304949e-07,2.19823588215278e-05,1.63675623196429e-08,1.27414644676041e-06,2.58378421408568e-07,3.32817684985426e-07,2.10881934180827e-06,2.32523013558534e-06,1.93746373873275e-07,9.54992341672826e-08,1.26480180196402e-05,7.79762865996233e-06,1.54752556628304e-06,2.92682869116268e-05,1.21092802295525e-05,1.20833598413341e-06,2.76747840336635e-07,1.09714166004883e-06,1.36038180912486e-06,2.3813069557706e-06,4.61434929559743e-06
"G42",1.80157273620362e-05,1.02112714345098e-06,1.17929681491478e-07,3.37782979659347e-06,3.24422461184663e-07,1.19458376780309e-08,1.47843918379444e-06,3.69220991397133e-07,7.84831927305195e-08,7.50509917486582e-07,5.16937998953239e-07,1.03442970734085e-06,0,4.2158953699776e-08,0,7.24311385860416e-06,3.07464279676243e-06,1.01113959272873e-06,1.85135766447921e-07,0,1.85657427539052e-07,6.79178911449949e-06,6.40451107039139e-07,1.07190802299811e-07,5.06025659846419e-07,3.65927734508371e-06,2.46133748856007e-07,3.87521689857248e-06,2.49538050994797e-06,4.22404643329679e-07,6.40715596195507e-07,1.18593193955874e-07,1.71193773289395e-07,7.66694707243024e-08,1.02889394550702e-06,6.64561459167347e-06,3.67292916144652e-07,6.4210369615956e-07,1.62911998881808e-07,1.71083922320528e-06,1.03882104568444e-06,0,6.02589669499049e-06,3.41594599277306e-07,2.82430694417099e-07,1.47278215439638e-06,5.06234232904289e-07,1.61053801179667e-06,5.22936805943436e-07,4.31215832913148e-06,2.02040419086631e-06,3.56701528205918e-06,4.25962694766519e-07,8.03152962335956e-05,7.50637315054969e-07,1.52437762308568e-06,8.15259231800823e-07,9.02895196824629e-07,2.42034563862587e-07,1.01914242690709e-05,2.15054891899664e-07,7.52423063483542e-07,7.49400338227109e-07,1.31357073839484e-05,4.72505184893407e-06,1.65592547516413e-06,2.49387536305784e-06,2.55678359034428e-07,3.91556484048438e-06,1.37878674800598e-05,1.22730792412488e-06,4.43534780782828e-09,3.36317897949253e-08,0,5.42199093155638e-06,8.1649920304147e-07,6.3302083396108e-09,7.12771974022896e-08,5.62470179640236e-07,4.44110372283752e-08,9.80848072505127e-05,0.000287449894506061,2.36693630039596e-06,1.07830965070968e-06,1.14384587833138e-06,5.23570792011031e-06,2.40656279899508e-07,5.21442360493289e-08,1.51122353268328e-08,8.70327721594864e-05,3.17790466455274e-07,1.10478393469709e-06,5.68222662758222e-06,8.78856103732898e-08,2.29986174138789e-07,1.39321831517413e-06,1.26178633758099e-05,3.25483579074191e-05,1.35284200254133e-05,1.87196204991329e-06
"G43",1.12386650024496e-06,5.64543268217059e-08,6.04793478004321e-07,4.89898034174849e-07,7.29447320882659e-08,1.79940106792478e-07,1.13562824784267e-07,2.1929889256177e-07,1.15571368593083e-08,5.28227373394508e-08,3.14682921914027e-08,5.32607383476352e-08,1.20330838214582e-08,0,0,6.92018020317245e-08,3.09898765661743e-08,3.3896544755074e-07,7.49796423354155e-08,1.41785345420356e-07,1.0325096503883e-08,6.08608226204587e-07,1.19992203096694e-08,3.44294509859215e-08,2.62917836406928e-08,1.92045618364001e-06,6.45873242020417e-07,3.92895766469055e-07,1.90631371113835e-07,1.25713137091814e-06,2.39140789656776e-06,3.36965760596942e-06,2.20899921198985e-06,3.20939705139505e-06,1.23091871856635e-06,3.67987163224879e-08,5.09792441067038e-08,2.08783382995486e-07,8.08335180374495e-08,3.43505886350684e-07,9.83935975369521e-09,2.5288898035856e-07,0,9.58793787418104e-07,3.86571003107195e-06,3.7869167783709e-08,4.43415114047064e-07,9.54918936044441e-08,1.96921627543206e-06,1.64262425303586e-07,1.2139582324446e-06,5.0776137947633e-07,8.57859705082484e-07,5.62804265041901e-07,1.54212600809504e-07,5.40864650886078e-07,7.00643889108454e-07,4.47921468283391e-09,2.97393226805756e-08,6.17880852000596e-07,2.70133105888526e-07,1.62174455714317e-07,3.14342972240538e-07,4.50555476114698e-07,5.66541475949199e-07,8.84261322526284e-08,5.49967418809924e-07,2.46990857585279e-07,1.33248465670418e-08,8.73179097826747e-10,2.53537525400985e-08,6.58501246915805e-10,0,1.14666038536858e-08,7.43785966394654e-08,5.18758441922259e-08,3.2237764898495e-10,2.65710968589713e-07,4.28228675772633e-07,4.81695129698902e-07,9.40034656023876e-07,4.43488676829502e-06,3.71559434841129e-07,1.57199104423998e-08,3.1668545016567e-07,1.6602625452035e-06,3.84585833095957e-08,3.56183853674972e-07,7.01458393365302e-10,2.98137551072414e-07,2.39685117562035e-06,1.37187561945793e-06,8.20608066074747e-08,7.8533674546195e-08,4.27775780825147e-07,2.93954072762789e-07,1.22312997626123e-06,1.29246796657306e-07,5.39409546495142e-07,3.43667511675601e-08
"G44",6.56881152489906e-06,5.68460893515618e-06,3.82908938398509e-06,1.87581499658815e-06,5.55235625206209e-07,2.57336394709442e-08,1.45335018855546e-05,1.96517315743029e-07,2.07316748975514e-08,3.30803567418742e-05,4.00609083001619e-08,4.17874335660457e-07,7.53428103672792e-08,1.00438304253822e-07,1.03372863896177e-08,7.51845679398709e-06,5.01344609428603e-07,2.07434098407982e-05,7.34784545584194e-06,1.7470149264723e-05,1.97834789171485e-08,2.89128959618528e-05,5.26163553419498e-07,8.18449598049006e-06,1.28580671034693e-06,2.58585876809736e-06,1.71024492961927e-06,1.16299566023566e-05,4.97822908530025e-07,1.69887415613778e-05,0.000199118112813956,1.52184903033469e-07,3.15692213447665e-06,2.52126858213847e-06,1.64027350518681e-06,3.2665622521338e-06,6.32976325667822e-07,9.54881848459678e-08,2.94297620149576e-07,2.81057652226058e-07,3.19097035391693e-07,1.24636635887534e-06,4.86964651398994e-05,0,0.000224842823377909,3.07866041879066e-05,1.2665181733994e-05,1.00807168814079e-05,1.55045764160557e-05,3.06471027662972e-05,6.90064077976717e-06,1.36515431405026e-05,1.71419252088459e-05,2.46381065204882e-06,2.35463165729917e-05,8.18949659061838e-06,1.52206716842537e-05,1.48080756027408e-05,1.20517129798829e-05,3.24806754719681e-05,1.04061007044315e-05,5.61860220556311e-05,3.69783083641288e-05,3.03172382105721e-05,1.63937300465704e-06,1.71907856890732e-06,8.47797381634923e-07,6.37790144153049e-06,9.92769207967626e-06,0,6.88312367206374e-07,2.00201007770848e-07,2.59714960170274e-08,6.63120105727774e-07,1.43459909912931e-05,1.24593017215631e-07,2.13179902573377e-07,5.37846039825265e-05,3.25761397691954e-05,2.49639558753847e-05,5.01342338710743e-06,1.39708700899899e-06,5.8754085380689e-08,3.17583808697513e-07,5.13253350172437e-07,5.43305551752003e-06,3.82844857542873e-07,2.43401389426376e-06,9.6516928668917e-07,4.20446304668876e-06,2.86915888393675e-06,3.17194226664358e-07,3.52661550123662e-07,1.63200344930744e-06,9.6990349838071e-07,1.71132634093421e-06,3.33934974219772e-06,1.79931639501637e-06,1.0427335614365e-06,4.21233008644233e-05
"G45",1.35519725496847e-07,2.19624455882411e-06,0,1.09338649589429e-05,1.11140985357128e-06,4.92491649406513e-07,5.49403718379469e-07,8.67732939119647e-07,1.01511059188273e-06,4.55573096862966e-06,1.71715234609749e-08,4.29024740079076e-06,6.29161687450226e-09,4.1957507367575e-07,1.3831364400997e-07,0,5.0757079584248e-06,1.32364053672491e-06,9.85481161248376e-07,1.13366519727171e-06,5.01110358688575e-09,2.53183832960817e-07,5.71676365443536e-07,1.1958499214313e-06,2.74380252006797e-07,9.76883458732361e-07,1.17515185643517e-05,3.77305859318894e-06,9.78793241860849e-08,5.15095787327646e-06,7.77505868933346e-06,1.41730803643332e-07,2.3124973785094e-07,1.23724279457353e-06,7.70350255500264e-08,3.02367209134415e-07,3.22267196683736e-07,8.67106881167377e-08,1.76067236359349e-06,1.21330762672602e-06,7.78264251090519e-08,3.02830666741958e-07,2.05128241723972e-05,7.73821278535877e-05,0,6.54884253702493e-07,4.62054051053861e-07,3.58871347902349e-06,5.17814295702087e-06,6.5787154786682e-06,7.84151373946994e-05,2.74169561847788e-06,2.20381039289144e-06,6.98405897391494e-07,5.77955159522439e-07,3.80981034929538e-07,2.84364913294485e-07,2.5109643303094e-07,1.70985862861106e-06,1.11231220892061e-07,1.55647596568775e-06,6.82355241155712e-06,7.20241784047722e-06,2.6156981182932e-06,9.11589110392626e-07,1.44734022271669e-07,8.19095061835563e-07,4.84575663957681e-06,2.93325301905502e-07,3.29659489837696e-08,1.39453097439468e-07,9.94716098354127e-10,0,1.72951686250397e-07,1.51716434758086e-06,5.98849274170295e-08,1.05419813614388e-08,6.0177865306721e-06,4.28564292175446e-06,3.82624066691331e-06,1.80704179238168e-06,2.11130895675788e-06,1.90868500629564e-06,5.29793932056031e-07,1.47487414728001e-06,3.8317010350762e-07,4.32944528142066e-07,7.03635063543596e-06,6.96101632867384e-09,4.15159520431459e-07,1.66180970239867e-07,7.11746379563563e-07,4.32507170718011e-06,1.25570513379065e-05,1.11925378303965e-06,1.03960865690323e-06,2.32813729046913e-06,3.51517314907866e-06,5.00021273631022e-08,1.03678841631851e-06
"G46",3.64584032134448e-07,1.32075408762935e-07,6.72418820576504e-08,2.47766223258735e-07,2.24265259486332e-06,7.78936253565416e-08,5.1554830946201e-06,2.1895495801911e-06,1.89430776611659e-07,8.54951471918382e-07,1.20149208961305e-06,4.82527757402237e-06,4.02894939179782e-07,3.40016075098432e-07,7.00275375057602e-09,3.08328055104153e-07,6.51757634216835e-07,4.30383963489186e-06,4.59583803273581e-06,1.33211489776731e-07,1.46423288104605e-07,2.91570412664888e-06,2.32665785622366e-08,6.27710806030602e-07,2.87593798851377e-07,4.36787677266257e-06,5.72311374126023e-08,2.19159195679647e-07,2.8931261651028e-07,4.53090047647302e-08,2.23955090018427e-07,1.10599766736315e-08,1.19804129061083e-07,3.28845528640602e-08,5.16348273117798e-08,3.12308038920914e-06,5.30312407647148e-07,1.02800870018272e-07,4.91849866861329e-07,2.56532814440463e-07,0,5.05802421160064e-07,1.01235306845257e-07,5.85198680643799e-07,3.21098036882283e-07,0,2.63954470264036e-06,1.56454205808645e-06,2.76675119227017e-06,1.23544731759271e-05,3.21530991138223e-06,1.39843075295013e-06,1.41492552871063e-06,8.99280244636622e-08,5.87852840617456e-07,2.15905062208188e-06,6.43161673985975e-06,2.11207195634619e-06,1.02047419886309e-06,9.64167513967495e-07,2.22850942870836e-07,2.80569717897751e-07,1.24066328107961e-08,8.27232997172929e-07,2.84212025255421e-06,5.77158931407538e-06,3.38557562872087e-07,0,1.97191833730837e-07,9.70178491178027e-10,2.19142362055391e-08,1.25699997154252e-08,8.44492451485379e-09,1.17002978463126e-08,1.87356642336898e-07,7.99853459435686e-08,4.42567041270196e-09,1.81233588534485e-08,0,7.33965775121676e-08,1.91476831353324e-06,1.03065396708401e-07,1.38945619527367e-06,1.92939665926418e-05,6.68069804915823e-07,1.31504390769711e-06,9.41378861711023e-07,3.58797328644001e-06,3.76388383137171e-08,6.97625793423482e-07,4.55377128161937e-07,9.46387447293699e-07,2.50663276413554e-06,1.66337038399439e-06,7.74197549426241e-08,7.63229650055296e-07,5.58493668593518e-06,2.14680941706988e-06,2.34093384035028e-05,9.92263146157436e-07
"G47",2.24213287988069e-06,1.23674380031214e-06,3.39421553678187e-06,3.32359663868839e-07,9.67708208194082e-07,2.1597416544427e-08,1.15274001750231e-05,2.69928289475348e-06,1.27769899874233e-08,1.21113642727309e-06,1.49046478807332e-08,4.19388023724433e-07,5.03778941028742e-09,4.31184212381642e-07,2.26032334042091e-08,1.11994898901506e-06,3.15634396498976e-07,1.22270387219311e-06,2.16371453516514e-08,0,1.17253639851336e-06,1.95428157885843e-06,2.10985183754386e-05,8.40621228553743e-06,1.92358813423291e-05,2.18249019206642e-06,2.62490381043061e-07,4.93756336380611e-06,1.06738196042589e-05,1.16409515264919e-06,3.87946749549735e-06,1.07447731130226e-07,4.36056599243493e-07,1.67938722827034e-07,1.43466798840508e-07,2.89369601077933e-06,1.72711635585653e-05,7.05786338784116e-08,3.08064133608915e-08,1.41482930786144e-06,6.50286331787047e-07,8.64947243020341e-07,4.74553790503189e-07,6.68276591095856e-07,0,3.21427210121523e-06,0,5.076252076225e-06,6.47665467206373e-07,1.7143924811884e-06,1.10296959130416e-06,2.573082468983e-06,1.11772375341123e-06,8.08172619038347e-07,7.29303935327777e-07,1.88896838900397e-06,6.7867105592656e-06,6.82744474402021e-07,5.6903176060887e-07,6.42933891395518e-06,1.27332796707388e-06,1.02240052167942e-05,1.57094348811269e-07,3.25014768277666e-07,2.25984389739469e-05,6.47148507633143e-06,1.29115829915228e-06,1.69718290642091e-06,9.73398668146065e-06,7.82734187620236e-06,7.80305048922942e-06,1.15994522488075e-05,1.25465438788307e-05,4.04389326958165e-06,5.86703906044941e-06,4.31129609071553e-06,8.28483743087698e-06,5.98739205391185e-08,1.33674902194929e-06,1.20419310045141e-08,2.85494696720562e-06,3.79150493492588e-07,7.2876705294736e-07,3.21883986704423e-07,2.19017166075252e-06,2.06087716863998e-06,5.70307175365529e-08,2.27609905491991e-06,9.81446466013525e-06,8.79657637978341e-07,6.04807298562802e-07,9.7450744557446e-05,5.72026159076156e-07,5.48364832738211e-08,1.0196976001572e-06,3.94671919124843e-06,3.46356463763251e-07,2.21097990179746e-06,5.39503671104152e-06,1.65542774151646e-06
"G48",2.25469845310481e-06,1.91526363393344e-06,8.70104982084775e-08,2.67942558670849e-07,1.27299305180581e-06,9.11371614306984e-09,1.68938244678858e-07,3.15543710119355e-07,0,8.32717528030103e-07,4.92735345877563e-09,1.52728454083607e-08,5.04573774657059e-09,3.21232347958459e-08,0,5.02111904629495e-08,4.58310927616586e-08,3.63522048531141e-07,2.68891423156537e-08,1.04618685994066e-08,1.61507494539464e-09,2.14710974859735e-06,1.1735968099085e-06,1.85356655348996e-06,9.43157601225058e-07,4.60334783938295e-07,7.40153998033279e-08,2.60394971941146e-08,2.38449865954008e-06,1.58915694415609e-07,2.48611994222881e-08,7.1923688261567e-09,6.01665461010941e-07,4.46861322152277e-07,1.44291746972131e-07,2.20826246141521e-07,1.83787526869704e-06,1.4321918703353e-08,6.91116288852461e-09,4.50760231573399e-08,1.64739046608752e-08,3.01569223858493e-06,1.01903438403215e-07,5.28382182220907e-07,2.4905790318586e-06,2.45060259104081e-06,5.35704974464849e-07,0,2.39390921925416e-07,3.89887471524665e-07,4.89287230644357e-07,3.92533167602876e-07,2.10211087304552e-07,1.30919225634041e-07,1.29485589570672e-06,8.67396075197049e-08,6.70216344236535e-07,5.77394432470234e-06,4.72123845039284e-07,1.14612633848213e-07,4.98912595490624e-08,1.40031340389467e-06,2.6777662385927e-08,4.45979618486921e-07,6.87311947825786e-07,5.42355461397239e-08,1.35789687908778e-06,1.4844681374562e-06,5.76029378398717e-07,1.33495355320028e-06,1.3359812864982e-06,2.18648136719279e-06,2.24297993200336e-06,1.64530846601427e-06,2.97985029452998e-07,9.13149357988741e-07,1.92823833135278e-06,6.90881277472397e-08,5.87628398062642e-08,4.82518285358706e-09,1.10459453580624e-07,4.83641726588301e-08,4.39895251951191e-08,1.26761535298281e-07,1.42855657883601e-06,3.30294413421677e-06,1.62524381005082e-08,3.21166731085878e-08,1.52116141097582e-06,3.20886514598244e-08,9.64022338360584e-08,3.98892285626112e-08,8.74316528343549e-08,6.67433700186022e-08,1.4236592733045e-07,3.08869649801989e-07,3.41073208523085e-08,2.10958943820612e-06,3.23676997395106e-07,1.52309230260179e-07
